697,4,3,2,38,2,1,6,1,2,1,2,51,0,335,861,563,1,1,0,0
700,4,1,0,30,2,1,4,0,1,0,1,238,311.908807482463,77,465,358,1,1,1,0
707,4,3,3,38,2,1,2,0,1,1,1,342,301,305,671,726,1,1,0,0
322,2,2,2,38,2,1,2,0,1,1,1,512,406,436,567,929,21,21,0,1
710,4,3,0,38,2,0,0,0,1,0,0,242,311.908807482463,59,403,306,1,1,1,0
711,4,1,0,30,2,1,5,0,1,0,1,184,311.908807482463,91,455,303,1,1,1,0
325,2,0,2,24,2,1,3,0,1,1,0,346,170,332,519,836,21,21,0,1
722,4,1,2,30,2,1,6,1,2,1,2,12,0,280,513,861,1,1,0,0
723,4,3,3,38,2,1,4,0,1,1,1,654,25,317,505,861,1,1,0,0
328,2,0,2,24,2,1,2,0,1,1,1,291,186,423,521,877,21,21,0,1
725,4,3,2,38,2,1,0,0,1,1,0,51,0,400,504,996,1,1,0,0
730,4,3,1,38,2,1,6,1,2,0,2,112,311.908807482463,82,130,264,1,1,1,0
733,4,1,0,30,2,1,5,0,1,0,1,184,311.908807482463,91,455,303,1,1,1,0
738,4,3,1,38,2,1,1,0,1,0,0,838,311.908807482463,152,248,401,1,1,1,0
741,4,1,0,30,2,0,5,0,1,0,1,184,311.908807482463,91,455,303,1,1,1,0
742,4,3,2,38,2,0,1,0,1,1,0,83,630,455,786,659,1,1,0,0
746,4,1,0,30,2,0,1,0,0,0,0,498,311.908807482463,121,460,330,1,1,1,0
747,4,1,1,30,2,0,2,0,1,0,1,799,311.908807482463,133,216,260,1,1,1,0
749,4,3,0,38,2,1,2,0,1,0,1,236,311.908807482463,64,408,311,1,1,1,0
750,4,3,3,38,2,0,2,0,1,1,1,342,122,242,990,148,1,1,0,0
755,4,1,1,30,2,1,6,1,2,0,2,12,311.908807482463,89,99,205,1,1,0,0
756,4,1,2,30,2,0,6,1,2,1,2,16,57,307,845,573,1,1,0,0
757,4,1,3,30,2,0,1,0,1,1,0,722,314,330,809,646,1,1,0,0
759,4,3,1,38,2,1,4,0,1,0,1,737,311.908807482463,143,279,411,1,1,1,0
761,4,3,3,38,2,1,0,0,1,1,0,199,0,275,943,407,1,1,0,0
764,5,0,3,12,1,1,3,0,1,1,0,912,197,246,973,212,1,1,0,0
766,5,0,0,12,1,1,4,0,1,0,1,235,311.908807482463,78,420,333,1,1,1,0
769,5,2,3,28,2,0,1,0,1,1,0,107,158,349,1080,516,1,1,0,0
772,5,0,0,12,1,0,2,0,1,0,1,165,311.908807482463,52,308,229,1,1,1,0
773,5,0,3,12,1,0,4,0,1,1,1,654,658,286,1072,406,1,1,0,0
774,5,2,1,28,2,0,0,0,1,0,0,301,311.908807482463,109,309,420,1,1,1,0
350,2,2,3,38,2,1,2,0,1,1,1,405,363,312,650,767,21,21,0,1
351,2,2,3,38,2,1,4,0,1,1,1,500,188,328,724,697,21,21,0,1
352,2,2,2,38,2,0,3,0,1,1,0,323,391,358,578,953,21,21,0,1
781,5,2,2,28,2,1,5,0,1,1,1,752,448,473,690,774,1,1,0,0
784,5,0,1,12,1,1,6,1,2,0,2,169,311.908807482463,107,48,83,1,1,1,0
355,2,0,2,24,2,1,0,0,1,1,0,289,186,389,500,954,21,21,0,1
786,5,0,1,12,1,0,6,1,2,0,2,42,311.908807482463,136,101,169,1,1,0,0
789,5,2,2,28,2,0,3,0,1,1,0,42,83,363,808,637,1,1,0,0
790,5,2,1,28,2,1,4,0,1,0,1,688,311.908807482463,139,268,417,1,1,1,0
359,2,2,3,38,2,1,6,1,2,1,2,67,68,303,867,572,21,21,0,1
800,5,2,2,28,2,0,0,0,1,1,0,29,622,419,944,544,1,1,0,0
802,5,2,1,28,2,1,6,1,2,0,2,62,311.908807482463,80,127,286,1,1,1,0
803,5,2,0,28,2,0,1,0,0,0,0,549,311.908807482463,146,482,352,1,1,0,0
809,5,0,0,12,1,1,0,0,1,0,0,419,311.908807482463,59,299,195,1,1,1,0
812,5,2,1,28,2,1,5,0,1,0,1,798,311.908807482463,145,273,423,1,1,1,0
816,5,0,1,12,1,0,5,0,1,0,1,746,311.908807482463,145,148,250,1,1,1,0
366,2,2,3,38,2,1,2,0,1,1,1,405,363,312,650,767,15,15,1,0
820,5,0,2,12,1,1,5,0,1,1,1,905,681,459,549,915,1,1,0,0
823,5,0,1,12,1,1,3,0,0,0,0,762,311.908807482463,113,41,35,1,1,1,0
824,5,2,1,28,2,0,6,1,2,0,2,107,311.908807482463,92,258,501,1,1,0,0
832,5,0,2,12,1,1,4,0,0,1,1,479,632,442,763,670,1,1,0,0
833,5,4,1,30,2,1,0,0,1,0,0,361,311.908807482463,106,295,415,1,1,1,0
840,5,2,3,28,2,1,0,0,1,1,0,137,167,297,1037,455,1,1,0,0
373,2,0,2,24,2,1,1,0,1,1,0,681,103,416,499,923,21,21,0,1
841,5,1,0,31,2,0,6,1,2,0,2,20,311.908807482463,80,361,320,1,1,0,0
843,5,1,1,31,2,0,1,0,1,0,0,832,311.908807482463,153,245,401,1,1,1,0
846,5,3,3,29,2,1,4,0,1,1,1,342,664,316,960,504,1,1,0,0
854,5,3,0,29,2,0,6,1,2,0,2,0,311.908807482463,91,405,343,1,1,0,0
856,5,1,3,31,2,1,3,0,1,1,0,730,108,287,624,825,1,1,0,0
857,5,1,3,31,2,0,2,0,1,1,1,431,307,326,726,677,1,1,0,0
860,5,3,0,29,2,1,0,0,1,0,0,336,311.908807482463,70,421,314,1,1,1,0
381,2,2,3,38,2,1,3,0,1,1,0,536,459,281,816,595,21,21,0,1
861,5,3,2,29,2,0,2,0,1,1,1,246,157,443,541,882,1,1,0,0
863,5,1,3,31,2,1,5,0,0,1,1,83,176,221,938,264,1,1,0,0
384,2,1,2,25,2,0,3,0,1,1,0,286,198,339,526,847,21,21,0,1
864,5,3,3,29,2,1,5,0,0,1,1,246,136,330,802,638,1,1,0,0
865,5,1,0,31,2,0,0,0,1,0,0,324,311.908807482463,71,418,308,1,1,1,0
387,2,1,2,25,2,0,0,0,1,1,0,331,187,389,503,950,21,21,0,1
866,5,1,0,31,2,1,2,0,1,0,1,227,311.908807482463,64,418,308,1,1,1,0
867,5,1,2,31,2,1,3,0,1,1,0,68,557,350,658,807,1,1,0,0
868,5,1,1,31,2,1,5,0,1,0,1,833,311.908807482463,149,267,416,1,1,1,0
871,5,3,0,29,2,1,1,0,0,0,0,376,311.908807482463,118,407,332,1,1,1,0
392,2,3,2,28,2,1,0,0,1,1,0,203,233,405,511,961,21,21,0,1
393,2,3,2,28,2,1,6,1,2,1,2,26,41,278,571,817,17,17,1,0
872,5,3,0,29,2,0,3,0,1,0,0,530,311.908807482463,23,447,316,1,1,1,0
874,5,3,3,29,2,1,3,0,1,1,0,549,239,221,980,270,1,1,0,0
877,5,1,0,31,2,1,5,0,1,0,1,218,311.908807482463,93,454,297,1,1,1,0
883,5,3,0,29,2,1,4,0,1,0,1,227,311.908807482463,75,467,361,1,1,1,0
885,5,1,1,31,2,0,6,1,2,0,2,82,311.908807482463,79,126,271,1,1,1,0
886,5,1,1,31,2,1,2,0,1,0,1,796,311.908807482463,133,219,281,1,1,1,0
901,5,3,3,29,2,1,0,0,1,1,0,199,261,260,1010,338,1,1,0,0
905,5,1,3,31,2,0,1,0,1,1,0,884,16,346,776,676,1,1,0,0
402,2,3,2,28,2,0,4,0,0,1,1,509,408,437,602,849,21,21,0,1
403,2,1,3,25,2,1,2,0,1,1,1,442,351,319,689,721,21,21,0,1
404,2,1,2,25,2,0,6,1,2,1,2,1,1,247,617,680,12,12,1,0
909,5,1,3,31,2,1,6,1,2,1,2,12,0,302,847,569,1,1,0,0
406,2,1,1,25,2,1,4,0,1,0,1,638,311.908807482463,136,210,287,21,21,0,1
911,5,3,3,29,2,0,0,0,1,1,0,0,0,295,814,598,1,1,0,0
913,5,1,1,31,2,1,6,1,2,0,2,82,311.908807482463,79,126,271,1,1,1,0
917,5,3,3,29,2,1,1,0,1,1,0,775,181,235,1035,117,1,1,0,0
919,6,0,2,22,2,0,3,0,1,1,0,775,261,296,705,653,1,1,0,0
927,6,0,3,22,2,1,1,0,1,1,0,844,671,317,986,520,1,1,0,0
412,2,3,2,28,2,1,5,0,1,1,1,520,479,466,678,771,21,21,0,1
413,2,3,1,28,2,1,0,0,1,0,0,301,311.908807482463,109,309,420,21,21,0,1
414,2,1,3,25,2,0,6,1,2,1,2,17,79,278,913,476,21,21,0,1
929,6,0,0,22,2,1,3,0,1,0,0,859,311.908807482463,46,374,312,1,1,0,0
934,6,0,2,22,2,1,6,1,2,1,2,0,0,238,677,656,1,1,0,0
936,6,2,3,25,2,0,5,0,0,1,1,431,0,228,1003,208,1,1,0,0
942,6,2,3,25,2,1,4,0,1,1,1,590,573,325,778,651,1,1,0,0
948,6,2,2,25,2,0,4,0,0,1,1,99,638,417,919,538,1,1,0,0
950,6,2,1,25,2,1,1,0,1,0,0,854,311.908807482463,143,242,375,1,1,1,0
421,2,3,3,28,2,1,4,0,1,1,1,474,184,331,723,692,21,21,0,1
958,6,2,3,25,2,0,4,0,1,1,1,871,31,304,637,786,1,1,0,0
959,6,2,0,25,2,1,1,0,0,0,0,68,311.908807482463,65,469,377,1,1,0,0
962,6,0,3,22,2,1,2,0,1,1,1,342,297,295,792,592,1,1,0,0
425,2,3,1,28,2,1,5,0,1,0,1,798,311.908807482463,145,273,423,21,21,0,1
964,6,0,3,22,2,0,1,0,1,1,0,549,664,333,1018,514,1,1,0,0
968,6,2,0,25,2,1,0,0,1,0,0,439,311.908807482463,65,422,294,1,1,1,0
970,6,2,3,25,2,1,5,0,0,1,1,383,104,252,855,410,1,1,0,0
973,6,0,1,22,2,1,6,1,2,0,2,83,311.908807482463,94,114,234,1,1,0,0
986,6,0,2,22,2,1,1,0,1,1,0,204,347,412,720,700,1,1,1,0
987,6,2,1,25,2,1,6,1,2,0,2,83,311.908807482463,74,106,243,1,1,0,0
992,6,4,1,19,1,0,6,1,2,0,2,137,311.908807482463,83,9,78,1,1,0,0
999,6,1,3,23,2,0,6,1,2,1,2,844,131,264,953,319,1,1,0,0
1000,6,4,3,19,1,0,0,0,1,1,0,107,650,269,1094,330,1,1,0,0
1007,6,1,0,23,2,0,6,1,2,0,2,0,311.908807482463,57,210,132,1,1,0,0
1009,6,3,0,24,2,1,2,0,1,0,1,199,311.908807482463,46,405,300,1,1,0,0
1013,6,1,3,23,2,0,0,0,1,1,0,431,168,302,861,580,1,1,0,0
1014,6,1,1,23,2,0,3,0,0,0,0,769,311.908807482463,124,139,246,1,1,1,0
1019,6,1,1,23,2,1,5,0,1,0,1,751,311.908807482463,143,177,266,1,1,1,0
440,2,1,3,25,2,0,6,1,2,1,2,17,79,278,913,476,15,15,1,0
441,2,1,2,25,2,0,2,0,1,1,1,313,152,423,517,879,21,21,0,1
1022,6,3,2,24,2,0,0,0,1,1,0,383,357,371,1070,492,1,1,0,0
1028,6,1,3,23,2,1,6,1,2,1,2,16,248,269,926,390,1,1,0,0
1029,6,1,2,23,2,0,0,0,1,1,0,16,635,370,603,857,1,1,0,0
1035,6,1,2,23,2,1,1,0,1,1,0,801,67,423,488,910,1,1,0,0
1036,6,3,2,24,2,1,2,0,1,1,1,722,149,403,467,859,1,1,0,0
1043,6,3,1,24,2,1,0,0,1,0,0,740,311.908807482463,111,160,222,1,1,1,0
448,2,3,3,28,2,0,1,0,1,1,0,620,619,327,1022,505,21,21,0,1
1045,6,1,2,23,2,0,2,0,1,1,1,549,660,377,982,431,1,1,0,0
1046,6,1,1,23,2,1,6,1,2,0,2,92,311.908807482463,81,111,253,1,1,1,0
1048,6,3,0,24,2,1,0,0,1,0,0,490,311.908807482463,63,423,288,1,1,1,0
1049,6,3,2,24,2,1,6,1,2,1,2,0,0,242,722,629,1,1,0,0
1051,6,1,3,23,2,1,3,0,1,1,0,51,641,281,647,786,1,1,0,0
1056,6,1,0,23,2,1,4,0,1,0,1,240,311.908807482463,71,449,344,1,1,1,0
1069,6,1,3,23,2,1,2,0,1,1,1,137,484,306,1035,453,1,1,0,0
1070,6,1,3,23,2,1,2,0,1,1,1,68,154,319,885,542,1,1,0,0
1071,6,1,2,23,2,0,5,0,1,1,1,801,622,425,644,802,1,1,0,0
1074,6,3,0,24,2,1,2,0,1,0,1,265,311.908807482463,53,438,310,1,1,1,0
459,2,3,3,28,2,0,1,0,1,1,0,620,619,327,1022,505,21,21,0,1
460,3,0,0,22,2,1,1,0,0,0,0,481,311.908807482463,100,473,286,12,12,1,0
1076,6,3,0,24,2,1,4,0,1,0,1,155,311.908807482463,64,420,337,1,1,1,0
1084,7,2,0,10,1,0,1,0,0,0,0,0,311.908807482463,44,419,400,1,1,0,0
1086,7,0,1,10,1,0,0,0,1,0,0,598,311.908807482463,103,34,23,1,1,1,0
1090,7,2,1,10,1,1,5,0,1,0,1,614,311.908807482463,152,74,169,1,1,0,0
1093,7,2,1,10,1,1,4,0,1,0,1,722,311.908807482463,128,37,58,1,1,0,0
466,3,2,2,23,2,1,3,0,1,1,0,340,256,327,580,826,21,21,0,1
1094,7,2,0,10,1,0,5,0,1,0,1,166,311.908807482463,72,328,235,1,1,1,0
1096,7,2,2,10,1,1,6,1,2,1,2,590,0,207,697,665,1,1,0,0
469,3,2,0,23,2,0,0,0,1,0,0,423,311.908807482463,65,400,262,12,12,1,0
470,3,0,1,22,2,1,0,0,1,0,0,728,311.908807482463,109,137,208,11,11,1,0
471,3,0,0,22,2,1,2,0,1,0,1,283,311.908807482463,54,428,290,12,12,1,0
472,3,0,2,22,2,1,5,0,1,1,1,623,581,431,662,814,21,21,0,1
1099,7,0,1,10,1,1,0,0,1,0,0,906,311.908807482463,131,94,168,1,1,0,0
1100,7,0,0,10,1,0,2,0,1,0,1,199,311.908807482463,54,420,324,1,1,0,0
475,3,2,0,23,2,0,4,0,1,0,1,240,311.908807482463,71,449,344,11,11,1,0
476,3,0,0,22,2,1,5,0,1,0,1,232,311.908807482463,83,337,237,11,11,1,0
1104,7,0,2,10,1,0,5,0,1,1,1,106,292,298,929,382,1,1,0,0
478,3,2,0,23,2,0,5,0,1,0,1,186,311.908807482463,74,329,233,11,11,1,0
1108,7,2,2,10,1,1,6,1,2,1,2,293,0,252,765,641,1,1,0,0
480,3,2,2,23,2,1,0,0,1,1,0,311,174,386,494,947,21,21,0,1
1110,7,0,3,10,1,1,5,0,0,1,1,431,63,191,1006,193,1,1,0,0
1111,7,2,2,10,1,0,1,0,1,1,0,20,622,288,945,229,1,1,0,0
483,3,2,2,23,2,0,6,1,2,1,2,13,20,248,570,728,17,17,1,0
1114,7,0,0,10,1,1,0,0,1,0,0,316,311.908807482463,45,294,231,1,1,1,0
1117,7,0,1,10,1,0,2,0,1,0,1,772,311.908807482463,125,52,37,1,1,1,0
1120,7,0,3,10,1,1,4,0,1,1,1,246,314,323,630,808,1,1,0,0
487,3,0,0,22,2,0,6,1,2,0,2,42,311.908807482463,70,347,325,17,17,1,0
1122,7,2,1,10,1,0,5,0,1,0,1,826,311.908807482463,128,274,386,1,1,0,0
1126,7,0,2,10,1,0,4,0,0,1,1,614,615,406,692,737,1,1,0,0
490,3,2,0,23,2,1,0,0,1,0,0,423,311.908807482463,65,400,262,12,12,1,0
491,3,2,0,23,2,0,1,0,0,0,0,456,311.908807482463,100,455,282,12,12,1,0
492,3,0,2,22,2,1,6,1,2,1,2,5,0,249,627,698,17,17,1,0
1127,7,2,2,10,1,0,2,0,1,1,1,766,460,391,740,681,1,1,0,0
494,3,2,3,23,2,1,3,0,1,1,0,388,415,267,971,373,21,21,0,1
495,3,2,0,23,2,1,0,0,1,0,0,423,311.908807482463,65,400,262,12,12,1,0
1136,7,0,1,10,1,1,6,1,2,0,2,185,311.908807482463,111,58,103,1,1,1,0
1139,7,0,3,10,1,1,6,1,2,1,2,42,17,231,1084,138,1,1,0,0
498,3,0,0,22,2,0,0,0,1,0,0,486,311.908807482463,68,420,257,12,12,1,0
1140,7,2,3,10,1,1,6,1,2,1,2,722,6,263,1086,251,1,1,0,0
500,3,0,1,22,2,0,6,1,2,0,2,181,311.908807482463,97,26,98,11,11,1,0
1142,7,0,3,10,1,0,4,0,1,1,1,137,46,327,781,633,1,1,0,0
502,3,2,3,23,2,0,0,0,1,1,0,559,313,296,1011,416,21,21,0,1
1144,7,0,2,10,1,0,1,0,1,1,0,722,40,404,515,986,1,1,0,0
1149,7,2,3,10,1,1,1,0,1,1,0,916,165,336,839,614,1,1,0,0
1150,7,2,2,10,1,1,1,0,1,1,0,664,176,412,497,924,1,1,0,0
1153,7,2,0,10,1,1,3,0,1,0,0,427,311.908807482463,15,412,308,1,1,1,0
507,3,0,0,22,2,1,0,0,1,0,0,486,311.908807482463,68,420,257,12,12,1,0
508,3,2,2,23,2,1,5,0,1,1,1,663,587,429,651,824,21,21,0,1
509,3,2,0,23,2,1,5,0,1,0,1,186,311.908807482463,74,329,233,11,11,1,0
1154,7,2,0,10,1,0,6,1,2,0,2,8,311.908807482463,39,346,811,1,1,0,0
511,3,2,2,23,2,0,1,0,1,1,0,666,117,415,500,917,15,15,1,0
1156,7,1,0,13,1,1,5,0,1,0,1,167,311.908807482463,72,330,220,1,1,1,0
513,3,0,3,22,2,1,0,0,1,1,0,394,284,290,1020,419,21,21,0,1
514,3,2,2,23,2,1,2,0,1,1,1,316,190,421,523,879,21,21,0,1
1157,7,4,2,13,1,1,6,1,2,1,2,342,49,255,545,831,1,1,0,0
516,3,0,3,22,2,1,3,0,1,1,0,404,468,267,986,368,21,21,0,1
1158,7,3,2,11,1,1,5,0,1,1,1,383,476,428,619,820,1,1,0,0
1160,7,1,3,13,1,1,3,0,1,1,0,42,13,219,1085,117,1,1,0,0
1163,7,3,0,11,1,1,1,0,0,0,0,234,311.908807482463,61,306,257,1,1,1,0
1168,7,1,1,13,1,1,0,0,1,0,0,597,311.908807482463,104,31,29,1,1,1,0
1171,7,3,2,11,1,1,0,0,1,1,0,683,0,384,835,603,1,1,0,0
522,3,4,3,15,1,0,5,0,0,1,1,215,451,259,979,370,21,21,0,1
1177,7,1,0,13,1,1,4,0,1,0,1,210,311.908807482463,65,413,339,1,1,1,0
524,3,2,2,23,2,1,0,0,1,1,0,311,174,386,494,947,21,21,0,1
1179,7,1,1,13,1,1,1,0,1,0,0,815,311.908807482463,144,104,217,1,1,1,0
1182,7,3,2,11,1,1,0,0,1,1,0,654,484,382,1007,471,1,1,0,0
1195,7,3,0,11,1,0,2,0,1,0,1,150,311.908807482463,52,290,232,1,1,1,0
528,3,0,2,22,2,1,2,0,1,1,1,360,246,416,543,899,21,21,0,1
529,3,0,0,22,2,1,2,0,1,0,1,283,311.908807482463,54,428,290,12,12,1,0
530,3,4,0,15,1,1,4,0,1,0,1,244,311.908807482463,78,426,322,11,11,1,0
531,3,4,1,15,1,0,0,0,1,0,0,581,311.908807482463,104,28,33,11,11,1,0
532,3,2,1,23,2,1,6,1,2,0,2,92,311.908807482463,81,111,253,11,11,1,0
533,3,2,3,23,2,1,1,0,1,1,0,484,618,326,1023,492,21,21,0,1
1197,7,1,2,13,1,1,4,0,0,1,1,199,575,299,965,150,1,1,0,0
1201,7,3,0,11,1,1,6,1,2,0,2,8,311.908807482463,57,334,262,1,1,0,0
1203,7,3,1,11,1,1,6,1,2,0,2,614,311.908807482463,106,3,42,1,1,0,0
537,3,1,2,20,2,1,6,1,2,1,2,15,7,245,613,694,17,17,1,0
1206,7,1,2,13,1,0,2,0,1,1,1,654,603,393,758,680,1,1,0,0
1208,7,3,2,11,1,0,2,0,1,1,1,16,673,393,732,717,1,1,0,0
540,3,3,3,17,1,0,6,1,2,1,2,91,42,236,978,234,21,21,0,1
1209,7,1,1,13,1,1,3,0,0,0,0,741,311.908807482463,111,49,44,1,1,1,0
1212,7,3,3,11,1,0,2,0,1,1,1,246,448,316,657,752,1,1,0,0
543,3,4,3,15,1,0,4,0,1,1,1,245,398,319,691,733,21,21,0,1
1213,7,3,1,11,1,1,3,0,0,0,0,735,311.908807482463,113,36,27,1,1,1,0
545,3,3,3,17,1,0,6,1,2,1,2,91,42,236,978,234,15,15,1,0
546,3,1,3,20,2,1,6,1,2,1,2,152,22,241,936,234,21,21,0,1
1217,7,1,3,13,1,1,1,0,1,1,0,246,40,233,1053,174,1,1,0,0
548,3,1,1,20,2,0,0,0,1,0,0,539,311.908807482463,106,28,32,11,11,1,0
1218,7,1,1,13,1,0,2,0,1,0,1,855,311.908807482463,139,147,264,1,1,0,0
550,3,3,0,17,1,1,1,0,0,0,0,191,311.908807482463,65,317,246,12,12,1,0
1225,8,2,0,21,2,0,1,0,0,0,0,566,311.908807482463,104,395,272,1,1,1,0
552,3,1,2,20,2,0,5,0,1,1,1,268,520,424,716,703,21,21,0,1
553,3,1,2,20,2,0,0,0,1,1,0,307,364,383,544,925,14,14,1,0
1234,8,2,2,21,2,1,4,0,0,1,1,68,169,438,724,702,1,1,0,0
555,3,3,2,17,1,0,2,0,1,1,1,426,578,402,735,709,21,21,0,1
1236,8,2,3,21,2,1,6,1,2,1,2,246,0,244,951,228,1,1,0,0
1237,8,0,2,12,1,1,1,0,1,1,0,590,473,432,1026,523,1,1,0,0
1244,8,2,2,21,2,0,2,0,1,1,1,20,143,423,588,888,1,1,0,0
1248,8,0,2,12,1,1,4,0,0,1,1,68,225,426,690,750,1,1,0,0
1251,8,2,3,21,2,1,3,0,1,1,0,342,675,291,654,817,1,1,0,0
1252,8,2,3,21,2,1,5,0,0,1,1,83,306,209,1054,11,1,1,0,0
562,3,3,2,17,1,1,3,0,1,1,0,423,524,325,597,822,21,21,0,1
1269,8,2,0,21,2,0,6,1,2,0,2,68,311.908807482463,70,366,390,1,1,0,0
1271,8,0,2,12,1,1,1,0,1,1,0,246,484,318,957,383,1,1,0,0
1273,8,2,2,21,2,1,5,0,1,1,1,0,573,456,792,638,1,1,0,0
1275,8,2,1,21,2,0,5,0,1,0,1,743,311.908807482463,147,128,229,1,1,1,0
1276,8,2,0,21,2,0,1,0,0,0,0,479,311.908807482463,102,492,347,1,1,0,0
568,3,3,0,17,1,1,4,0,1,0,1,250,311.908807482463,70,404,327,11,11,1,0
1277,8,2,2,21,2,0,0,0,1,1,0,246,183,391,501,952,1,1,0,0
1291,8,4,1,15,1,1,6,1,2,0,2,20,311.908807482463,101,57,84,1,1,0,0
571,3,1,3,20,2,1,4,0,1,1,1,491,340,321,803,622,21,21,0,1
1296,8,1,2,18,1,1,0,0,1,1,0,0,544,388,774,665,1,1,0,0
1301,8,1,2,18,1,1,3,0,1,1,0,519,649,314,495,881,1,1,0,0
574,3,1,2,20,2,1,5,0,1,1,1,268,520,424,716,703,21,21,0,1
1306,8,1,2,18,1,0,2,0,1,1,1,20,679,399,725,725,1,1,0,0
1307,8,3,2,17,1,1,3,0,1,1,0,171,434,317,636,768,1,1,0,0
577,3,1,3,20,2,1,4,0,1,1,1,491,340,321,803,622,21,21,0,1
1316,8,1,3,18,1,1,3,0,1,1,0,107,87,228,846,314,1,1,0,0
1320,8,3,3,17,1,1,6,1,2,1,2,51,0,277,778,582,1,1,0,0
580,3,3,0,17,1,0,2,0,1,0,1,149,311.908807482463,51,316,234,12,12,1,0
1324,8,3,2,17,1,1,6,1,2,1,2,12,0,276,544,896,1,1,0,0
582,3,3,0,17,1,1,2,0,1,0,1,149,311.908807482463,51,316,234,12,12,1,0
1326,8,1,0,18,1,0,4,0,1,0,1,383,311.908807482463,84,341,289,1,1,0,0
1331,8,3,2,17,1,0,1,0,1,1,0,201,350,409,663,796,1,1,1,0
585,3,1,2,20,2,1,3,0,1,1,0,432,489,331,548,878,21,21,0,1
1332,8,3,2,17,1,1,3,0,1,1,0,0,161,334,745,660,1,1,0,0
1334,8,1,3,18,1,1,0,0,1,1,0,107,115,239,1060,119,1,1,0,0
1340,8,3,0,17,1,0,4,0,1,0,1,250,311.908807482463,70,404,327,1,1,1,0
1341,8,3,3,17,1,0,2,0,1,1,1,171,147,310,974,488,1,1,0,0
590,3,1,2,20,2,1,3,0,1,1,0,432,489,331,548,878,21,21,0,1
591,3,1,0,20,2,1,5,0,1,0,1,221,311.908807482463,74,269,189,11,11,1,0
1342,8,3,1,17,1,1,6,1,2,0,2,0,311.908807482463,109,201,174,1,1,0,0
1343,8,3,3,17,1,1,3,0,1,1,0,42,0,228,883,261,1,1,0,0
1344,8,1,0,18,1,0,5,0,1,0,1,0,311.908807482463,66,239,177,1,1,0,0
595,3,3,0,17,1,1,1,0,0,0,0,191,311.908807482463,65,317,246,12,12,1,0
1346,8,1,0,18,1,0,1,0,0,0,0,243,311.908807482463,67,324,247,1,1,1,0
1349,8,3,2,17,1,1,0,0,1,1,0,8,648,387,751,664,1,1,0,0
1352,8,1,3,18,1,1,3,0,1,1,0,342,121,198,489,340,1,1,0,0
599,3,3,3,17,1,1,3,0,1,1,0,385,109,218,883,244,12,12,1,0
1353,8,3,3,17,1,1,5,0,0,1,1,844,665,217,1078,124,1,1,0,0
601,3,3,2,17,1,0,6,1,2,1,2,25,10,244,597,708,21,21,0,1
1354,8,3,3,17,1,0,1,0,1,1,0,693,191,235,1000,207,1,1,0,0
603,3,3,3,17,1,1,5,0,0,1,1,305,565,238,963,250,21,21,0,1
604,3,3,2,17,1,1,3,0,1,1,0,423,524,325,597,822,21,21,0,1
1355,8,3,3,17,1,1,0,0,1,1,0,137,403,290,1055,401,1,1,0,0
1360,8,1,3,18,1,1,6,1,2,1,2,29,87,273,912,445,1,1,0,0
1363,8,3,0,17,1,1,5,0,1,0,1,157,311.908807482463,70,320,218,1,1,1,0
1368,9,0,2,4,1,1,3,0,1,1,0,722,448,309,615,769,1,1,0,0
609,3,3,0,17,1,1,4,0,1,0,1,250,311.908807482463,70,404,327,11,11,1,0
610,4,0,2,27,2,1,4,0,0,1,1,659,512,431,593,872,15,15,1,0
1369,9,0,3,4,1,1,3,0,1,1,0,83,528,279,956,512,1,1,0,0
1370,9,0,2,4,1,1,6,1,2,1,2,137,38,190,498,772,1,1,0,0
613,4,0,3,27,2,1,1,0,1,1,0,596,627,328,1016,498,21,21,0,1
1371,9,2,1,19,1,1,5,0,1,0,1,171,311.908807482463,138,102,199,1,1,0,0
615,4,2,2,36,2,0,2,0,1,1,1,499,277,439,582,920,21,21,0,1
616,4,2,2,36,2,1,6,1,2,1,2,121,134,322,563,871,21,21,0,1
617,4,2,3,36,2,1,0,0,1,1,0,463,209,297,1012,470,13,13,1,0
1373,9,2,0,19,1,1,5,0,1,0,1,342,311.908807482463,78,210,100,1,1,0,0
619,4,0,0,27,2,0,0,0,1,0,0,345,311.908807482463,73,420,296,12,12,1,0
1374,9,2,2,19,1,1,5,0,1,1,1,199,590,426,912,564,1,1,0,0
1379,9,0,3,4,1,1,3,0,1,1,0,137,157,213,710,342,1,1,0,0
622,4,2,2,36,2,1,3,0,1,1,0,368,462,358,592,895,21,21,0,1
623,4,2,2,36,2,0,6,1,2,1,2,121,134,322,563,871,17,17,1,0
624,4,0,0,27,2,0,2,0,1,0,1,261,311.908807482463,71,439,296,12,12,1,0
1382,9,2,3,19,1,1,6,1,2,1,2,107,0,240,1073,136,1,1,0,0
626,4,0,3,27,2,1,3,0,1,1,0,565,336,280,919,521,21,21,0,1
1384,9,2,0,19,1,0,4,0,1,0,1,0,311.908807482463,51,294,262,1,1,0,0
1387,9,0,1,4,1,0,0,0,1,0,0,549,311.908807482463,91,12,1,1,1,0,0
1388,9,0,0,4,1,0,1,0,0,0,0,319,311.908807482463,51,209,131,1,1,1,0
1389,9,0,0,4,1,1,5,0,1,0,1,6,311.908807482463,87,336,241,1,1,0,0
631,4,2,3,36,2,1,1,0,1,1,0,696,550,329,1008,503,21,21,0,1
632,4,0,2,27,2,1,5,0,1,1,1,632,530,457,615,843,14,14,1,0
